network_load,relay_reputation,budget_utilization,recent_win_rate,prob_p_win,explanation
0.8,0.62,0.8,0.3,0.0016359200000000003,"{'timestamp': 1760866780.245934, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.62), 'budget_utilization': np.float64(0.8), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0016359200000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.62), 'effect': 'multiply prob by 1.430 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.440 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.0,0.0080037099199629,"{'timestamp': 1760866780.2460248, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.0080037099199629), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.05,0.004001855,"{'timestamp': 1760866780.2460513, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.1,0.004001855,"{'timestamp': 1760866780.2460792, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.15,0.004001855,"{'timestamp': 1760866780.2461045, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.2,0.004001855,"{'timestamp': 1760866780.2461298, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.25,0.004001855,"{'timestamp': 1760866780.2461572, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.05,0.3,0.004001855,"{'timestamp': 1760866780.2461822, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.05), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004001855), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.965 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.0,0.007365071926349281,"{'timestamp': 1760866780.2462113, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.007365071926349281), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.05,0.0036825360000000006,"{'timestamp': 1760866780.2462382, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.1,0.0036825360000000006,"{'timestamp': 1760866780.2462656, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.15,0.0036825360000000006,"{'timestamp': 1760866780.246297, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.2,0.0036825360000000006,"{'timestamp': 1760866780.2463312, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.25,0.0036825360000000006,"{'timestamp': 1760866780.2463589, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.16,0.3,0.0036825360000000006,"{'timestamp': 1760866780.2463841, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0036825360000000006), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.0,0.006784491932155081,"{'timestamp': 1760866780.2464116, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.006784491932155081), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.05,0.0033922460000000007,"{'timestamp': 1760866780.2464392, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.1,0.0033922460000000007,"{'timestamp': 1760866780.2464676, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.15,0.0033922460000000007,"{'timestamp': 1760866780.2464926, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.2,0.0033922460000000007,"{'timestamp': 1760866780.2465177, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.25,0.0033922460000000007,"{'timestamp': 1760866780.2465432, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.26,0.3,0.0033922460000000007,"{'timestamp': 1760866780.246568, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0033922460000000007), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.0,0.00614585393854146,"{'timestamp': 1760866780.246597, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.00614585393854146), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.05,0.0030729270000000005,"{'timestamp': 1760866780.2466223, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.1,0.0030729270000000005,"{'timestamp': 1760866780.2466476, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.15,0.0030729270000000005,"{'timestamp': 1760866780.2466767, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.2,0.0030729270000000005,"{'timestamp': 1760866780.2467036, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.25,0.0030729270000000005,"{'timestamp': 1760866780.2467327, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.37,0.3,0.0030729270000000005,"{'timestamp': 1760866780.246758, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0030729270000000005), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.0,0.00550721594492784,"{'timestamp': 1760866780.2468424, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.00550721594492784), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.05,0.0027536080000000003,"{'timestamp': 1760866780.2468696, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.1,0.0027536080000000003,"{'timestamp': 1760866780.2469075, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.15,0.0027536080000000003,"{'timestamp': 1760866780.2469358, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.8,0.73,0.48,0.2,0.0027536080000000003,"{'timestamp': 1760866780.2469628, 'inputs': {'network_load': np.float64(0.8), 'relay_reputation': np.float64(0.73), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.0027536080000000003), 'steps': [{'feature': 'network_load', 'value': np.float64(0.8), 'effect': 'multiply prob by 0.520 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.73), 'effect': 'multiply prob by 1.595 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
